,Course_ID,Course_Name,Category,Duration (hours),Enrolled_Students,Completion_Rate (%),Platform,Price ($),Rating (out of 5)
7520,7521.0,Course_7521,AI,18.0,2136.0,89.55323286503517,edX,52.22921602743311,3.343612555493175
7521,7522.0,Course_7522,AI,14.0,3802.0,58.58731909555495,edX,28.746399853115925,4.497400030970507
7522,7523.0,Course_7523,Technology,46.0,3230.0,96.10256724978424,Udemy,185.0442093019264,4.2463342183525965
7523,7524.0,Course_7524,Technology,96.0,2195.0,81.43826583229651,LinkedIn Learning,155.7625494731931,3.2441828316660515
7524,7525.0,Course_7525,Programming,13.0,3362.0,88.65332121252882,Udemy,70.41868389439696,3.289039984775293
7525,7526.0,Course_7526,AI,43.0,3705.0,70.87865025599444,edX,19.02372997314191,4.61458624326171
7526,7527.0,Course_7527,Marketing,14.0,3252.0,99.39082189700852,LinkedIn Learning,168.90910939638562,3.5749125148638994
7527,7528.0,Course_7528,Design,76.0,4676.0,62.5751550508931,edX,116.2612449644668,3.8968504311546006
7528,7529.0,Course_7529,Finance,62.0,1308.0,99.4971089320485,LinkedIn Learning,41.41795577155885,3.3606037037577714
7529,7530.0,Course_7530,Office Tools,86.0,438.0,95.34529843048036,edX,91.24815678254198,3.808712580636732
7530,7531.0,Course_7531,Finance,66.0,2015.0,84.81295597069719,Udemy,42.97519026772004,3.3990736071630825
7531,7532.0,Course_7532,Office Tools,86.0,2787.0,76.03339158324648,,65.84350563152188,4.478643820405572
7532,7533.0,Course_7533,Design,68.0,4384.0,53.67001851059868,Coursera,116.28894669422527,
7533,7534.0,Course_7534,Finance,18.0,3260.0,57.31275182377452,edX,125.08786848475364,3.4966242100275813
7534,7535.0,Course_7535,Marketing,,3097.0,90.98578978244316,LinkedIn Learning,161.15746078655388,3.5094732120747985
7535,7536.0,Course_7536,Data Science,20.0,3451.0,67.48181618558738,LinkedIn Learning,108.56784984278664,3.158731996219057
7536,7537.0,Course_7537,Data Science,73.0,1653.0,71.04487759603144,edX,195.48827552294108,4.650437196044955
7537,7538.0,Course_7538,Programming,60.0,3191.0,61.77196392072264,LinkedIn Learning,166.5862199965397,4.01101833484453
7538,7539.0,Course_7539,Technology,44.0,3418.0,57.67070848527129,LinkedIn Learning,195.90236998567016,4.74305571391137
7539,7540.0,Course_7540,Office Tools,90.0,460.0,85.83053236064359,edX,136.60729134438753,3.833003534755946
7540,7541.0,Course_7541,Data Science,75.0,3257.0,86.53450232907592,Udemy,28.439009722278744,4.52158021888291
7541,7542.0,Course_7542,AI,32.0,4486.0,85.96604850101077,edX,68.06337181076083,3.698379911603348
7542,7543.0,Course_7543,AI,95.0,3941.0,94.44771312775568,LinkedIn Learning,159.44896729383592,4.998959552971829
7543,7544.0,,Design,45.0,2576.0,54.62864108554044,Udemy,24.96807626178228,3.076866892296616
7544,7545.0,Course_7545,Business,96.0,4094.0,78.19705114314512,Udemy,37.11784895514039,
7545,7546.0,Course_7546,AI,11.0,4947.0,95.36337104058644,Udemy,75.63035394252601,4.382807673153613
7546,7547.0,Course_7547,Office Tools,20.0,4788.0,82.63103546873265,Coursera,,3.766653992991539
7547,7548.0,Course_7548,Business,87.0,3788.0,57.79705146171747,Udemy,20.22103933111588,4.186836857594299
7548,7549.0,Course_7549,Data Science,54.0,1219.0,75.70941987051866,Coursera,192.1518633316564,4.833104581711179
7549,,Course_7550,Business,27.0,4725.0,99.43680831256307,Udemy,192.4950398939004,4.137438484498995
7550,7551.0,Course_7551,Data Science,75.0,1232.0,54.64665166059427,LinkedIn Learning,10.037342172554034,4.306239211804144
7551,7552.0,Course_7552,Technology,48.0,4832.0,50.91823108682161,Udemy,65.73690555721947,3.993144408271285
7552,7553.0,Course_7553,Business,96.0,1679.0,72.92992236662948,edX,195.5866593806488,3.7106392988495775
7553,7554.0,Course_7554,Programming,74.0,4495.0,88.91520744577761,Coursera,64.04617195434224,3.791918621894364
7554,7555.0,Course_7555,Business,76.0,2953.0,91.2987015799826,,165.4793910397422,4.884239325478746
7555,7556.0,Course_7556,Technology,,3325.0,94.34527093011744,Udemy,89.32072916430742,3.171668613363196
7556,7557.0,Course_7557,Office Tools,50.0,210.0,59.89349274425316,LinkedIn Learning,62.4485085458682,4.669775055920537
7557,7558.0,Course_7558,Business,55.0,3839.0,53.24452480976537,Udemy,76.85778205824613,3.892787992340328
7558,7559.0,Course_7559,Design,12.0,1878.0,98.82217966798488,LinkedIn Learning,157.42253658427853,3.546961709669702
7559,7560.0,,Finance,92.0,1560.0,86.32584176667564,LinkedIn Learning,98.39584397005224,3.1114642334134346
7560,7561.0,Course_7561,AI,89.0,2339.0,54.76436511774753,Udemy,31.477205600564705,4.302894373581431
7561,7562.0,Course_7562,Data Science,93.0,1684.0,95.66359372406438,LinkedIn Learning,142.23564089820425,4.011746144439598
7562,7563.0,Course_7563,AI,12.0,690.0,94.4986080988728,LinkedIn Learning,192.2717276322816,3.726157227461181
7563,7564.0,Course_7564,Office Tools,97.0,1345.0,81.90303954614114,Coursera,130.0183949883973,3.2868816421157705
7564,7565.0,Course_7565,Marketing,94.0,4097.0,67.63510348347225,Coursera,193.84174401666144,4.072106284459344
7565,7566.0,Course_7566,Design,46.0,304.0,57.352398493542815,Coursera,145.14180272962878,4.8478915884136455
7566,7567.0,Course_7567,Programming,63.0,2546.0,87.35372301239497,edX,90.7125805663905,3.3925536035614243
7567,7568.0,Course_7568,Business,83.0,2986.0,82.48237492872843,Coursera,17.15396022766103,4.088952970464208
7568,7569.0,Course_7569,Business,57.0,1626.0,72.23195647927761,,25.510555068061574,4.821017435740386
7569,7570.0,Course_7570,Design,80.0,4919.0,51.35710139582808,Coursera,150.5973242258625,3.8877912923248017
7570,7571.0,Course_7571,Office Tools,64.0,3446.0,78.0806064741947,LinkedIn Learning,170.7714421428566,4.210477556206655
7571,7572.0,Course_7572,Data Science,36.0,1268.0,92.58563946568154,LinkedIn Learning,175.70626781084283,3.5179645834604494
7572,7573.0,Course_7573,AI,63.0,4281.0,78.65895021958646,LinkedIn Learning,168.23418787961808,3.996379588058054
7573,7574.0,Course_7574,Technology,10.0,2501.0,87.43424214900139,Coursera,190.08513463286457,3.065137121977008
7574,7575.0,Course_7575,Design,84.0,732.0,72.68797693864258,LinkedIn Learning,193.111339431066,4.049023166008021
7575,7576.0,Course_7576,AI,33.0,1121.0,85.77831974132653,LinkedIn Learning,112.87792290516408,4.716780523759958
7576,7577.0,Course_7577,Finance,80.0,2002.0,61.92939698150104,edX,132.22363665191574,4.764753989773686
7577,7578.0,Course_7578,Technology,12.0,387.0,50.36373718916991,,137.23704461860723,4.728367870750962
7578,7579.0,Course_7579,Data Science,42.0,2360.0,76.99623759970012,LinkedIn Learning,115.92637719682487,4.466238422372928
7579,7580.0,Course_7580,Finance,94.0,2024.0,82.52556831523432,edX,96.67279185148033,4.372688695243695
7580,7581.0,Course_7581,AI,80.0,3937.0,52.06457603600846,LinkedIn Learning,153.65655131144985,3.507688595310822
7581,7582.0,Course_7582,Marketing,38.0,2810.0,96.97335065648556,LinkedIn Learning,137.3768791918925,3.809202509508191
7582,7583.0,Course_7583,Office Tools,76.0,169.0,78.81224342151597,LinkedIn Learning,162.1209655763435,4.401100842318737
7583,7584.0,,Programming,12.0,2123.0,70.34562618615806,edX,81.16137439905789,4.43551507646499
7584,7585.0,Course_7585,Business,27.0,4310.0,57.58489815521168,Udemy,84.30723034761385,4.993790425947719
7585,7586.0,Course_7586,Marketing,66.0,2341.0,53.14886420254443,Udemy,,4.799363825137943
7586,7587.0,Course_7587,Design,30.0,2543.0,54.29720544619161,LinkedIn Learning,147.60349600431357,4.198156012798931
7587,7588.0,Course_7588,Technology,37.0,4776.0,78.95549021006939,Coursera,156.36117743090023,3.1875338420460757
7588,7589.0,,Business,23.0,373.0,63.3596400990307,Coursera,39.72428170902957,3.734630925965872
7589,7590.0,Course_7590,Programming,73.0,716.0,57.44331003350995,Udemy,194.9413272918441,4.7303257582272975
7590,7591.0,Course_7591,Data Science,12.0,1490.0,79.20721571758115,LinkedIn Learning,15.586254305959734,4.374207663435119
7591,7592.0,Course_7592,Design,92.0,4971.0,80.10628309833086,Coursera,130.00192169746734,3.6661295609346753
7592,7593.0,Course_7593,AI,37.0,1235.0,97.85053537842644,edX,13.636270173929953,4.9444899406243925
7593,7594.0,Course_7594,Business,94.0,3546.0,76.52634313084344,LinkedIn Learning,190.29282715669305,4.863443298760372
7594,7595.0,Course_7595,Data Science,50.0,1129.0,89.71088216475984,Coursera,117.92319419966832,3.723441253492083
7595,7596.0,Course_7596,Office Tools,30.0,834.0,76.63951606046663,Udemy,103.10987060039103,4.813659140277203
7596,7597.0,Course_7597,Marketing,25.0,3518.0,76.9401117128129,edX,31.124714919719445,4.721510453792707
7597,7598.0,Course_7598,Design,59.0,3265.0,80.24524332201837,Coursera,32.835274134522855,
7598,7599.0,Course_7599,Technology,11.0,1268.0,87.61867796930957,edX,10.701426295705414,4.079635740083878
7599,7600.0,Course_7600,Technology,40.0,3754.0,79.03722049387935,LinkedIn Learning,172.8983963545081,4.1485517363991145
7600,7601.0,Course_7601,Technology,93.0,4376.0,58.46440130195416,Udemy,29.329064811469564,3.252758981897954
7601,7602.0,Course_7602,Programming,20.0,4794.0,60.56404088354617,edX,60.4511560101111,3.0211744828210696
7602,7603.0,Course_7603,Data Science,76.0,3660.0,53.00747841165394,LinkedIn Learning,126.82989990810496,3.8376695316508704
7603,7604.0,Course_7604,Finance,84.0,1675.0,80.45984984317045,Udemy,26.04255222514057,3.789601272275252
7604,7605.0,Course_7605,Data Science,87.0,1089.0,87.5938105253017,LinkedIn Learning,102.69936858617508,3.0481035308254043
7605,7606.0,Course_7606,Finance,61.0,4096.0,64.05510773151418,edX,181.6549615856584,4.558722331713614
7606,7607.0,Course_7607,Office Tools,47.0,4232.0,62.69903847194227,edX,32.20661910641337,3.1487839822758463
7607,7608.0,Course_7608,Data Science,20.0,627.0,64.95770332661789,LinkedIn Learning,96.54728738606634,3.7279149523979696
7608,7609.0,Course_7609,Finance,37.0,2044.0,71.07924971703926,edX,82.46481291081872,4.278728974053948
7609,7610.0,Course_7610,Technology,58.0,1472.0,89.51910308804963,Coursera,141.2344865854848,4.154363849704566
7610,7611.0,Course_7611,Data Science,35.0,708.0,71.98186981870163,LinkedIn Learning,184.40571544769216,4.052425282975374
7611,7612.0,Course_7612,Technology,88.0,4250.0,83.39216250599603,LinkedIn Learning,91.47926232080624,3.9430883057708574
7612,7613.0,Course_7613,Technology,29.0,1586.0,50.132399207196194,LinkedIn Learning,165.03821572992604,3.234464267528984
7613,7614.0,Course_7614,AI,47.0,3128.0,74.65184084646165,Coursera,194.41150053752065,3.672105431570857
7614,7615.0,Course_7615,Office Tools,76.0,3548.0,80.91701783177493,Coursera,144.2275192984314,4.169910059710633
7615,7616.0,Course_7616,Finance,57.0,245.0,92.8356763891742,edX,35.58815756871086,4.71864630751392
7616,7617.0,Course_7617,AI,64.0,673.0,57.03437505309991,LinkedIn Learning,53.63864248533709,4.799394045696232
7617,7618.0,Course_7618,Programming,95.0,1302.0,68.1645820439362,LinkedIn Learning,190.95348171632813,4.253358992685916
7618,7619.0,Course_7619,Business,27.0,688.0,89.22461022736195,Coursera,116.43153520540368,3.050039887916645
7619,7620.0,Course_7620,Data Science,96.0,956.0,88.21034367358425,edX,140.11382789923405,3.5600152006004526
7620,7621.0,Course_7621,Business,48.0,1939.0,54.963095622393645,Coursera,132.26124514857167,3.794291792819472
7621,7622.0,Course_7622,Finance,43.0,2676.0,91.89987303632408,LinkedIn Learning,34.619746899376096,3.468644411768677
7622,7623.0,Course_7623,Finance,93.0,526.0,73.54671708586787,LinkedIn Learning,47.643881392234825,4.8090320029726765
7623,7624.0,Course_7624,Design,69.0,4596.0,57.11711181576533,Coursera,30.22587198598969,3.451781326110904
7624,7625.0,Course_7625,Business,46.0,803.0,50.44620439042256,LinkedIn Learning,87.51499698630182,3.7454251676915216
7625,7626.0,Course_7626,Data Science,96.0,2956.0,80.97727788381846,edX,154.46699762362192,4.4515063761834215
7626,7627.0,Course_7627,AI,31.0,4989.0,69.37010118870992,Coursera,173.07332265620863,3.464580534360937
7627,7628.0,Course_7628,Office Tools,75.0,4164.0,82.74212851323409,edX,96.5540784017406,3.5312356127536044
7628,7629.0,Course_7629,Finance,100.0,1843.0,88.71996963738286,LinkedIn Learning,173.51464296100275,4.9727914509289874
7629,7630.0,Course_7630,AI,21.0,2853.0,92.06310921764091,Udemy,91.39236100885812,4.668937548581396
7630,7631.0,Course_7631,AI,99.0,625.0,70.42330598969937,Udemy,187.0039521380871,4.290137127985338
7631,7632.0,,Marketing,85.0,4663.0,71.20713987949941,Coursera,161.91221147552284,3.159380647360196
7632,7633.0,Course_7633,Data Science,46.0,2946.0,81.95026679464328,LinkedIn Learning,43.23221389045851,4.327129038681019
7633,7634.0,Course_7634,Marketing,59.0,3254.0,89.73439519810447,Coursera,20.66903827340363,4.801519602378174
7634,7635.0,Course_7635,Programming,42.0,1660.0,91.15019106973588,Coursera,175.15448103408613,3.743397156351606
7635,7636.0,Course_7636,Finance,45.0,4701.0,92.81329344210056,Coursera,165.77373334518177,4.132260012834836
7636,7637.0,Course_7637,Marketing,70.0,4718.0,93.83912855779695,LinkedIn Learning,164.36290663343507,3.866716623014336
7637,7638.0,Course_7638,Marketing,71.0,2270.0,94.13085301446978,Udemy,21.502959998894852,4.655466046093221
7638,7639.0,Course_7639,Data Science,88.0,4802.0,91.88765817014315,Udemy,159.40519354598123,4.870671960613857
7639,7640.0,Course_7640,Design,32.0,4394.0,93.94551637469816,Udemy,22.64887851837492,3.8602160493469295
7640,7641.0,Course_7641,Data Science,31.0,3640.0,97.53426409947188,edX,66.4169904345839,4.745436219943627
7641,7642.0,Course_7642,Office Tools,13.0,3685.0,93.63904722348512,Udemy,167.09174357688508,3.155213476722034
7642,7643.0,Course_7643,Marketing,62.0,3783.0,58.48126228457516,edX,74.21023055167468,4.380200000599386
7643,7644.0,Course_7644,Design,36.0,2075.0,62.28170225019676,Udemy,43.65303922383828,4.78252708570092
7644,7645.0,Course_7645,Office Tools,20.0,1940.0,90.63005176152268,Coursera,159.6225663646018,4.932916997165785
7645,7646.0,Course_7646,Design,42.0,4811.0,84.68061607766681,Coursera,63.73261784478942,3.81334678472604
7646,7647.0,Course_7647,Data Science,63.0,2184.0,91.46657361354308,Udemy,17.375997856755212,3.069516655636773
7647,7648.0,Course_7648,Office Tools,92.0,2462.0,84.05232142706639,edX,180.39993533915268,4.471847365579419
7648,7649.0,Course_7649,Design,35.0,2691.0,74.81367859755153,LinkedIn Learning,101.2174874874836,3.1553070641008167
7649,7650.0,Course_7650,Finance,38.0,2139.0,70.94638397545233,LinkedIn Learning,164.36242693116273,4.396593434710522
7650,7651.0,Course_7651,Office Tools,47.0,4946.0,99.59623213998664,Udemy,166.67828140987453,4.041942372278278
7651,7652.0,Course_7652,Data Science,76.0,514.0,97.78843531655482,Coursera,183.32653484814213,3.9008467998644623
7652,7653.0,Course_7653,Finance,36.0,2979.0,70.82018607053405,Coursera,36.85082208699477,3.746554975634112
7653,7654.0,Course_7654,Programming,58.0,191.0,89.56151185552771,Udemy,80.10496672242144,4.178767783192205
7654,7655.0,Course_7655,Finance,82.0,4626.0,68.74560200958047,Udemy,184.0764160575621,4.037615393890752
7655,7656.0,Course_7656,Marketing,72.0,3442.0,77.03004544731112,Coursera,54.3868244937989,3.758783146668972
7656,7657.0,Course_7657,Marketing,16.0,4842.0,99.11989725973196,Coursera,18.91617028752466,3.917237649906391
7657,7658.0,Course_7658,Office Tools,25.0,1765.0,95.1469412222936,edX,174.4299947393041,4.573038888418836
7658,7659.0,Course_7659,AI,46.0,1917.0,63.265701380904304,Udemy,181.62617730124867,3.6180017121734096
7659,7660.0,Course_7660,Office Tools,43.0,4543.0,53.85949114011496,Coursera,110.68449095908908,3.3166287028257733
7660,7661.0,Course_7661,Programming,59.0,1322.0,99.51358190477224,Udemy,162.95007650510834,4.837779915120677
7661,7662.0,Course_7662,Programming,11.0,2393.0,55.49854158641083,Udemy,148.67326902230917,4.188834856759552
7662,7663.0,,AI,52.0,1585.0,81.85872101996574,,89.13018041305762,3.666091798817511
7663,7664.0,Course_7664,Programming,55.0,1006.0,87.42173616465945,edX,41.4357096025583,4.3344031242806045
7664,7665.0,Course_7665,AI,54.0,3215.0,76.5436588625762,LinkedIn Learning,186.77166448951064,4.121317174482861
7665,,Course_7666,AI,46.0,3334.0,51.31889673757544,Udemy,197.63174080341392,3.1972122707346573
7666,7667.0,Course_7667,Technology,22.0,1209.0,78.4242652156907,Coursera,47.87558310634673,3.595187602616992
7667,7668.0,Course_7668,Office Tools,30.0,3010.0,66.5975914964914,Udemy,102.99658592296372,4.4502679786662025
7668,7669.0,Course_7669,Business,23.0,1924.0,72.79298002828912,edX,12.522875655300364,4.506301737639646
7669,,Course_7670,Business,69.0,3144.0,68.50158698625691,Coursera,81.80651154358655,3.989207108269112
7670,7671.0,Course_7671,Technology,91.0,2869.0,90.4821779587834,Coursera,32.14139262497322,3.0861511835302187
7671,7672.0,Course_7672,Business,84.0,316.0,73.96331569170083,Coursera,169.4330514545459,3.0310817908362644
7672,7673.0,Course_7673,AI,13.0,1475.0,93.95886216297129,edX,42.24245380523608,4.123171809948854
7673,7674.0,Course_7674,Office Tools,25.0,4369.0,76.03263416707063,Coursera,160.2470468137386,3.476964824888843
7674,7675.0,Course_7675,Technology,59.0,3296.0,74.6304673874029,edX,125.71847976575744,3.5848371764271945
7675,7676.0,Course_7676,AI,82.0,4538.0,69.98321529496884,Coursera,190.1188159850672,4.868564350134415
7676,7677.0,Course_7677,Business,57.0,1808.0,85.15584402774314,Coursera,139.21845724601093,4.466590213870941
7677,7678.0,Course_7678,Finance,60.0,1088.0,68.779428208556,edX,122.15286370437504,3.669834285603521
7678,7679.0,Course_7679,,74.0,1208.0,51.60394426341291,,63.489112169108566,4.240598500606499
7679,7680.0,Course_7680,Data Science,90.0,2244.0,77.86013929481004,edX,143.0567167325312,3.95365217799788
7680,7681.0,Course_7681,Design,61.0,2827.0,85.44121605586398,Udemy,43.94843662987446,4.234402750716179
7681,7682.0,Course_7682,Marketing,100.0,415.0,63.52985729148601,LinkedIn Learning,178.38046845721158,4.1225598738913405
7682,7683.0,Course_7683,Marketing,21.0,1186.0,88.99924126591817,Udemy,15.637222835835122,3.2257328061937764
7683,7684.0,Course_7684,Data Science,28.0,2605.0,83.92497811033024,Coursera,195.46193119200385,4.501826380786886
7684,7685.0,Course_7685,Finance,86.0,2441.0,99.73552938149146,edX,16.733960194179105,3.6626198802578784
7685,7686.0,Course_7686,Design,91.0,2240.0,78.1784529361024,LinkedIn Learning,39.68405139184605,4.2983653915382
7686,7687.0,Course_7687,Office Tools,45.0,2860.0,78.43140774819392,Coursera,181.40135174266925,4.1376217804271365
7687,7688.0,Course_7688,Technology,38.0,3872.0,64.89148965702826,Udemy,10.189651120400372,3.22123014274795
7688,7689.0,Course_7689,AI,36.0,4676.0,61.96533973908788,LinkedIn Learning,93.91648087594014,3.0138979916391357
7689,7690.0,Course_7690,Business,41.0,3577.0,51.10752056360363,LinkedIn Learning,125.05279926159452,3.829335282038048
7690,7691.0,Course_7691,Programming,60.0,4534.0,92.07334818434954,Udemy,75.09866677945263,4.679694915331959
7691,7692.0,Course_7692,Design,50.0,4968.0,67.70682431519,LinkedIn Learning,198.59304017122255,4.641296268490367
7692,7693.0,Course_7693,Technology,20.0,1873.0,74.31921127567114,Coursera,199.89617683193595,3.791303623530237
7693,7694.0,Course_7694,Design,60.0,416.0,79.91502557253541,Coursera,142.16159908210452,4.933998801544059
7694,7695.0,Course_7695,Business,15.0,3694.0,59.4675549687245,Coursera,70.73333084791048,3.092472064273076
7695,7696.0,Course_7696,Business,13.0,919.0,80.33158155059071,Coursera,173.52254923415987,3.0437867164850747
7696,7697.0,Course_7697,AI,64.0,3428.0,74.6451318940005,Udemy,120.89143834371794,4.012485090606529
7697,7698.0,Course_7698,Programming,19.0,4125.0,72.27864711640191,LinkedIn Learning,72.27882856817254,3.293366724800116
7698,7699.0,Course_7699,Data Science,78.0,2813.0,78.28240439739005,LinkedIn Learning,104.44149536781492,4.43611909335679
7699,7700.0,Course_7700,Technology,28.0,2614.0,82.05874274089635,Coursera,162.00362669809172,4.929610805083995
7700,,Course_7701,Finance,,550.0,61.99600820712644,Udemy,47.0645626607346,4.440724162831077
7701,7702.0,Course_7702,Office Tools,58.0,303.0,70.61398494625982,Udemy,136.6762462595229,4.488859451791695
7702,7703.0,Course_7703,Technology,77.0,4967.0,83.20412574743352,LinkedIn Learning,82.63671434841012,4.734414154924006
7703,7704.0,Course_7704,Technology,84.0,585.0,80.23700059405562,edX,14.103305595320794,3.0311949587513007
7704,7705.0,Course_7705,Office Tools,48.0,795.0,73.46886081212622,Coursera,26.607251919864908,4.011122972172036
7705,7706.0,Course_7706,Design,88.0,3208.0,56.82942390996293,Coursera,36.34592925090715,4.282839381745108
7706,7707.0,Course_7707,Design,97.0,1782.0,67.27040423487577,Coursera,53.13499632427488,3.660987955812964
7707,7708.0,Course_7708,Office Tools,10.0,1097.0,61.89057379274794,LinkedIn Learning,195.5056328696141,3.410005400276132
7708,7709.0,Course_7709,Data Science,85.0,2951.0,60.332261117747386,Coursera,194.5464099296357,3.021142362597583
7709,7710.0,Course_7710,Finance,43.0,2163.0,84.53652776644927,Udemy,119.54511564951947,3.72288881285144
7710,7711.0,Course_7711,Finance,42.0,2840.0,93.76143755703396,LinkedIn Learning,32.80376234496643,
7711,,Course_7712,Technology,78.0,4608.0,56.06915588603152,Coursera,120.35632299684444,3.636360418286976
7712,7713.0,Course_7713,Data Science,86.0,2938.0,82.46905972833088,LinkedIn Learning,146.82827703005276,3.3217396071671565
7713,7714.0,Course_7714,Marketing,91.0,1240.0,98.25358481677814,Coursera,40.60144684751419,3.379772508856072
7714,7715.0,Course_7715,Programming,82.0,656.0,58.071511243732346,edX,118.41362950951876,3.017466734389308
7715,7716.0,Course_7716,Office Tools,10.0,4390.0,61.58531896299914,LinkedIn Learning,102.55885980995347,3.70868823000058
7716,7717.0,Course_7717,Programming,47.0,2181.0,88.9549475502064,edX,61.54522592904776,3.5563485207275902
7717,7718.0,Course_7718,Technology,68.0,2998.0,50.83121962313212,Coursera,61.73847467460373,3.0685036189608947
7718,7719.0,Course_7719,Programming,32.0,1857.0,56.452270673271,Udemy,153.5321222624295,4.125157370916607
7719,7720.0,Course_7720,Design,48.0,2182.0,82.12605993354003,edX,99.11204222557672,4.81864674269534
7720,7721.0,Course_7721,Marketing,61.0,4314.0,89.70818440512718,Udemy,183.85653768757675,3.095426074900857
7721,7722.0,Course_7722,Finance,56.0,4661.0,98.3410534853595,edX,155.61235958273755,4.846881048148774
7722,7723.0,Course_7723,Data Science,98.0,665.0,66.92468948784207,LinkedIn Learning,173.12084917048372,
7723,7724.0,Course_7724,Finance,40.0,2676.0,53.99832589332731,LinkedIn Learning,140.46949393942802,3.3526290440756634
7724,7725.0,Course_7725,Design,,2006.0,91.00358616298476,Udemy,38.26631479385111,4.097707022170074
7725,7726.0,Course_7726,AI,19.0,4803.0,70.75475091432122,Coursera,115.9114473512014,4.202394260488178
7726,7727.0,Course_7727,Finance,52.0,3441.0,78.63695761336568,edX,81.48084605088778,3.4115560836991072
7727,7728.0,Course_7728,Technology,25.0,2084.0,97.6729399794434,Udemy,134.44874272011197,3.286961487466517
7728,7729.0,Course_7729,Office Tools,29.0,4286.0,80.57632172935132,edX,156.17349244678744,4.202275033758218
7729,7730.0,Course_7730,Data Science,23.0,2183.0,55.53026215941482,,38.15051145844238,4.184617624749727
7730,7731.0,Course_7731,Finance,86.0,4776.0,89.74971360684751,edX,37.26292258277506,3.65971392115016
7731,7732.0,Course_7732,Technology,29.0,3937.0,96.75814894715148,Coursera,109.40076656815636,3.46165831365398
7732,7733.0,Course_7733,Finance,86.0,3589.0,54.43826093918105,Coursera,186.22768024584568,4.897616668016928
7733,7734.0,Course_7734,Technology,50.0,4501.0,87.03929622209999,LinkedIn Learning,97.15625203859685,3.9009749547333934
7734,7735.0,Course_7735,Finance,71.0,4995.0,93.56177786442775,edX,130.22356902249243,3.0460858220395863
7735,7736.0,Course_7736,Programming,21.0,4098.0,57.02448954992738,edX,192.02778696710428,3.448737473082816
7736,7737.0,,Marketing,32.0,2125.0,89.9264478387418,Coursera,149.88894258124455,3.4882588137748805
7737,7738.0,Course_7738,Office Tools,51.0,2751.0,57.14624320310512,edX,166.52653456617838,3.7611389856071273
7738,7739.0,,Office Tools,75.0,2883.0,85.20876585044823,Udemy,186.24185658640403,4.22166925904758
7739,7740.0,Course_7740,Data Science,53.0,2895.0,67.62984400576546,LinkedIn Learning,116.4453821689067,4.818257409482644
7740,7741.0,Course_7741,Design,90.0,2242.0,69.03220096873186,Coursera,40.43816201695381,4.901495318444452
7741,7742.0,,Office Tools,40.0,2545.0,69.55497472328217,Coursera,46.29330643575151,4.266632135221473
7742,7743.0,Course_7743,AI,49.0,4697.0,65.47020581200086,Udemy,29.375712285507632,4.553615750733075
7743,7744.0,Course_7744,Programming,89.0,117.0,54.93985940249448,Udemy,79.88760392274108,4.483383107358403
7744,7745.0,Course_7745,Design,35.0,3921.0,51.97788733767914,LinkedIn Learning,97.40777592032872,4.069550041510873
7745,7746.0,Course_7746,Finance,95.0,1752.0,96.64615966180476,LinkedIn Learning,134.19967680589446,3.295435655549073
7746,7747.0,Course_7747,Office Tools,100.0,2620.0,51.513847304386914,Udemy,129.6705230657837,4.776170534534095
7747,7748.0,Course_7748,Technology,48.0,2518.0,87.31984512726996,LinkedIn Learning,126.73157960278806,4.352282027144071
7748,,Course_7749,Office Tools,22.0,4039.0,85.82005454443501,Coursera,25.873514307256364,4.2655823378677065
7749,7750.0,Course_7750,Programming,10.0,3694.0,79.8813956567362,Coursera,52.82619637666357,4.185423636484448
7750,7751.0,Course_7751,Finance,30.0,289.0,62.10621312124515,edX,129.29753261417423,4.5215391196870085
7751,7752.0,Course_7752,Design,34.0,4006.0,82.09691374667824,edX,100.88866088909212,3.275166673003264
7752,7753.0,Course_7753,Office Tools,27.0,2732.0,87.84642173393704,Coursera,114.9700208177816,3.459414681570375
7753,7754.0,Course_7754,Technology,84.0,257.0,72.96906873259039,edX,144.7006894601113,4.095334082673052
7754,7755.0,Course_7755,Marketing,29.0,1244.0,50.14901853485492,LinkedIn Learning,29.93897179160336,3.9085033009919226
7755,7756.0,Course_7756,Data Science,64.0,4724.0,61.71131779133473,Udemy,29.557015892128742,4.912334900715693
7756,7757.0,Course_7757,Office Tools,42.0,2236.0,58.31296254096956,Coursera,91.1825642756824,3.791178919220809
7757,7758.0,Course_7758,AI,35.0,2399.0,88.46102449997757,Udemy,93.33689147593184,4.957120961991588
7758,7759.0,Course_7759,AI,34.0,3280.0,79.0051608281324,Coursera,159.5557335283405,3.6888745344438094
7759,7760.0,Course_7760,Marketing,41.0,4213.0,99.45266972697904,Udemy,135.76310516080733,3.307915354506088
7760,7761.0,Course_7761,AI,51.0,674.0,50.03116966662424,Coursera,197.36482562680104,3.610329898640833
7761,7762.0,Course_7762,Finance,54.0,443.0,91.37252088506966,LinkedIn Learning,183.47372080826244,3.5121678181852523
7762,7763.0,Course_7763,Marketing,18.0,3191.0,53.01958817126087,edX,98.3877532532259,4.351613922429632
7763,7764.0,,Marketing,60.0,1579.0,79.06221948760262,LinkedIn Learning,13.735701017983684,3.125950229333556
7764,7765.0,Course_7765,Data Science,71.0,2262.0,75.64051690308403,edX,44.55716250271813,4.513026819247239
7765,7766.0,Course_7766,Office Tools,70.0,2312.0,64.26380263650017,edX,115.4074730588678,3.334231231356214
